p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,monomer_state
0.04661017,0.008474576,0.0720339,0.076271184,0.055084746,0.097457625,0.038135592,0.055084746,0.105932206,0.055084746,0.042372882,0.033898305,0.050847456,0.012711864,0.025423728,0.038135592,0.06779661,0.059322033,0.008474576,0.0,0.050847456,1
0.042372882,0.008474576,0.06779661,0.08050848,0.050847456,0.097457625,0.038135592,0.059322033,0.10169491,0.055084746,0.042372882,0.033898305,0.050847456,0.012711864,0.029661017,0.038135592,0.06355932,0.06355932,0.008474576,0.0,0.055084746,1
0.040816326,0.008163265,0.073469386,0.06530612,0.04897959,0.09795918,0.057142857,0.053061225,0.08163265,0.08979592,0.020408163,0.04897959,0.040816326,0.03265306,0.024489796,0.036734693,0.06530612,0.06530612,0.008163265,0.0,0.040816326,1
0.050458714,0.0091743115,0.04587156,0.09633028,0.055045873,0.10550459,0.04587156,0.041284405,0.06422018,0.050458714,0.04587156,0.027522936,0.050458714,0.02293578,0.036697246,0.06422018,0.06422018,0.06880734,0.0091743115,0.0,0.04587156,1
0.05172414,0.012931035,0.073275864,0.060344826,0.056034483,0.09051724,0.077586204,0.05172414,0.077586204,0.060344826,0.03448276,0.047413792,0.047413792,0.01724138,0.04310345,0.038793102,0.05172414,0.056034483,0.00862069,0.0,0.04310345,1
0.044444446,0.017777778,0.075555556,0.053333335,0.044444446,0.08888889,0.026666667,0.057777777,0.08888889,0.057777777,0.04,0.04,0.04888889,0.026666667,0.04888889,0.057777777,0.044444446,0.06666667,0.008888889,0.0,0.062222224,1
0.044444446,0.017777778,0.075555556,0.053333335,0.044444446,0.08888889,0.026666667,0.057777777,0.093333334,0.057777777,0.04,0.035555556,0.04888889,0.026666667,0.044444446,0.057777777,0.04888889,0.06666667,0.008888889,0.0,0.062222224,1
0.050691243,0.01843318,0.07373272,0.07373272,0.04608295,0.0921659,0.041474655,0.05529954,0.08755761,0.059907835,0.02764977,0.04608295,0.04608295,0.01843318,0.032258064,0.05529954,0.032258064,0.06912442,0.00921659,0.0,0.06451613,1
0.04680851,0.017021276,0.04255319,0.076595746,0.04255319,0.10638298,0.029787235,0.038297873,0.076595746,0.076595746,0.04255319,0.038297873,0.04680851,0.029787235,0.038297873,0.05106383,0.08510638,0.05957447,0.008510638,0.0,0.04680851,1
0.068085104,0.017021276,0.04255319,0.07234043,0.04255319,0.09361702,0.029787235,0.038297873,0.08085106,0.076595746,0.04255319,0.038297873,0.04680851,0.029787235,0.038297873,0.04680851,0.08085106,0.05957447,0.008510638,0.0,0.04680851,1
0.068085104,0.021276595,0.04255319,0.07234043,0.04255319,0.09361702,0.029787235,0.038297873,0.08085106,0.076595746,0.04255319,0.038297873,0.04680851,0.029787235,0.038297873,0.04255319,0.08085106,0.05957447,0.008510638,0.0,0.04680851,1
0.06382979,0.021276595,0.04255319,0.07234043,0.04255319,0.09361702,0.029787235,0.038297873,0.08085106,0.076595746,0.04255319,0.038297873,0.04680851,0.029787235,0.038297873,0.04680851,0.08085106,0.05957447,0.008510638,0.0,0.04680851,1
0.042194095,0.016877636,0.042194095,0.080168776,0.046413504,0.10548523,0.029535865,0.03797468,0.080168776,0.07594936,0.042194095,0.03797468,0.046413504,0.029535865,0.03797468,0.050632913,0.08438819,0.05907173,0.008438818,0.0,0.046413504,1
0.043290045,0.012987013,0.056277055,0.06926407,0.051948052,0.08225108,0.060606062,0.043290045,0.08225108,0.07359307,0.021645023,0.051948052,0.056277055,0.025974026,0.034632035,0.038961038,0.060606062,0.07359307,0.012987013,0.0,0.04761905,1
0.038961038,0.012987013,0.056277055,0.06926407,0.04761905,0.08225108,0.060606062,0.043290045,0.08225108,0.07359307,0.025974026,0.051948052,0.056277055,0.025974026,0.034632035,0.043290045,0.060606062,0.07359307,0.012987013,0.0,0.04761905,1
0.035714287,0.007936508,0.07936508,0.06349207,0.04761905,0.0952381,0.06349207,0.051587302,0.07936508,0.08730159,0.031746034,0.04761905,0.043650795,0.027777778,0.027777778,0.03968254,0.05952381,0.06349207,0.003968254,0.0,0.043650795,1
0.041841004,0.012552301,0.07531381,0.066945605,0.050209206,0.10041841,0.033472802,0.054393306,0.08368201,0.09205021,0.020920502,0.054393306,0.041841004,0.033472802,0.020920502,0.033472802,0.066945605,0.07112971,0.008368201,0.0,0.037656903,1
0.041841004,0.012552301,0.07531381,0.066945605,0.050209206,0.10041841,0.033472802,0.050209206,0.08368201,0.09205021,0.020920502,0.054393306,0.041841004,0.033472802,0.020920502,0.033472802,0.07112971,0.07112971,0.008368201,0.0,0.037656903,1
0.041841004,0.012552301,0.07531381,0.066945605,0.050209206,0.10041841,0.033472802,0.054393306,0.08368201,0.09205021,0.020920502,0.054393306,0.041841004,0.033472802,0.020920502,0.037656903,0.06276151,0.07112971,0.008368201,0.0,0.037656903,1
0.041841004,0.012552301,0.07531381,0.066945605,0.050209206,0.10041841,0.033472802,0.050209206,0.08368201,0.09205021,0.020920502,0.054393306,0.041841004,0.033472802,0.020920502,0.037656903,0.066945605,0.07112971,0.008368201,0.0,0.037656903,1
0.056034483,0.012931035,0.073275864,0.060344826,0.060344826,0.09051724,0.077586204,0.047413792,0.08189655,0.060344826,0.030172413,0.047413792,0.047413792,0.01724138,0.04310345,0.03448276,0.05172414,0.05172414,0.00862069,0.0,0.047413792,1
0.05172414,0.012931035,0.073275864,0.060344826,0.056034483,0.09051724,0.077586204,0.047413792,0.08189655,0.060344826,0.03448276,0.047413792,0.047413792,0.01724138,0.04310345,0.038793102,0.05172414,0.05172414,0.00862069,0.0,0.047413792,1
0.042372882,0.0,0.050847456,0.10169491,0.04661017,0.11016949,0.021186441,0.04661017,0.097457625,0.050847456,0.04661017,0.025423728,0.04661017,0.025423728,0.042372882,0.055084746,0.059322033,0.06355932,0.012711864,0.0,0.055084746,1
0.040816326,0.01632653,0.040816326,0.073469386,0.036734693,0.10612245,0.053061225,0.036734693,0.07755102,0.07755102,0.04489796,0.04489796,0.04489796,0.028571429,0.040816326,0.04489796,0.07755102,0.057142857,0.012244898,0.0,0.04489796,1
0.04489796,0.01632653,0.040816326,0.073469386,0.040816326,0.10612245,0.057142857,0.03265306,0.073469386,0.08163265,0.04489796,0.04489796,0.04489796,0.028571429,0.040816326,0.04489796,0.073469386,0.057142857,0.012244898,0.0,0.040816326,1
0.047008548,0.0,0.055555556,0.0982906,0.03846154,0.11111111,0.051282052,0.03846154,0.08974359,0.047008548,0.047008548,0.017094018,0.055555556,0.02991453,0.042735044,0.051282052,0.055555556,0.06410257,0.012820513,0.0,0.047008548,1
0.051282052,0.0042735045,0.055555556,0.0982906,0.03846154,0.11111111,0.051282052,0.034188036,0.08974359,0.047008548,0.047008548,0.017094018,0.051282052,0.02991453,0.042735044,0.051282052,0.051282052,0.06410257,0.012820513,0.0,0.051282052,1
0.047008548,0.0042735045,0.055555556,0.0982906,0.03846154,0.11111111,0.051282052,0.034188036,0.08974359,0.047008548,0.047008548,0.017094018,0.055555556,0.02991453,0.042735044,0.051282052,0.051282052,0.06410257,0.012820513,0.0,0.051282052,1
0.047008548,0.0042735045,0.055555556,0.102564104,0.03846154,0.11111111,0.051282052,0.034188036,0.08974359,0.047008548,0.047008548,0.017094018,0.051282052,0.02991453,0.042735044,0.051282052,0.051282052,0.06410257,0.012820513,0.0,0.051282052,1
0.036734693,0.008163265,0.07755102,0.06530612,0.04897959,0.093877554,0.057142857,0.053061225,0.08571429,0.08571429,0.020408163,0.04897959,0.040816326,0.03265306,0.024489796,0.036734693,0.06530612,0.06938776,0.008163265,0.0,0.040816326,1
0.040816326,0.008163265,0.07755102,0.06530612,0.04897959,0.093877554,0.057142857,0.053061225,0.08163265,0.08571429,0.020408163,0.04897959,0.040816326,0.03265306,0.024489796,0.036734693,0.06530612,0.06938776,0.008163265,0.0,0.040816326,1
0.040816326,0.008163265,0.07755102,0.06530612,0.053061225,0.093877554,0.057142857,0.04897959,0.08163265,0.08571429,0.020408163,0.04897959,0.040816326,0.03265306,0.024489796,0.036734693,0.06530612,0.06938776,0.008163265,0.0,0.040816326,1
0.042372882,0.0,0.050847456,0.10169491,0.042372882,0.105932206,0.029661017,0.050847456,0.097457625,0.055084746,0.04661017,0.025423728,0.04661017,0.021186441,0.033898305,0.059322033,0.059322033,0.06355932,0.012711864,0.0,0.055084746,1
0.033755273,0.012658228,0.042194095,0.080168776,0.05485232,0.12658228,0.029535865,0.033755273,0.07172996,0.050632913,0.06329114,0.033755273,0.046413504,0.029535865,0.046413504,0.046413504,0.06329114,0.088607594,0.008438818,0.0,0.03797468,1
0.056034483,0.01724138,0.047413792,0.08189655,0.04310345,0.11637931,0.02586207,0.03448276,0.06465517,0.06465517,0.04310345,0.038793102,0.056034483,0.02586207,0.03448276,0.038793102,0.09051724,0.06896552,0.00862069,0.0,0.04310345,1
0.038135592,0.0,0.059322033,0.10169491,0.04661017,0.105932206,0.021186441,0.042372882,0.10169491,0.059322033,0.042372882,0.025423728,0.050847456,0.029661017,0.038135592,0.055084746,0.055084746,0.06779661,0.008474576,0.0,0.050847456,1
0.034749035,0.0077220076,0.06949807,0.06177606,0.054054055,0.1003861,0.06177606,0.046332046,0.077220075,0.08494209,0.027027028,0.05019305,0.042471044,0.03088803,0.027027028,0.054054055,0.054054055,0.06949807,0.0038610038,0.0,0.042471044,1
0.059322033,0.004237288,0.055084746,0.050847456,0.050847456,0.09322034,0.029661017,0.029661017,0.076271184,0.055084746,0.04661017,0.050847456,0.050847456,0.038135592,0.029661017,0.06355932,0.08898305,0.04661017,0.016949153,0.0,0.06355932,1
0.03797468,0.033755273,0.050632913,0.07594936,0.046413504,0.09282701,0.033755273,0.05485232,0.10970464,0.05485232,0.033755273,0.03797468,0.050632913,0.033755273,0.029535865,0.050632913,0.046413504,0.067510545,0.016877636,0.0,0.042194095,1
0.03797468,0.029535865,0.050632913,0.07594936,0.046413504,0.09282701,0.033755273,0.05485232,0.10970464,0.05485232,0.033755273,0.03797468,0.050632913,0.033755273,0.029535865,0.050632913,0.046413504,0.067510545,0.016877636,0.0,0.046413504,1
0.046413504,0.016877636,0.042194095,0.080168776,0.042194095,0.101265825,0.029535865,0.03797468,0.088607594,0.07594936,0.042194095,0.042194095,0.046413504,0.029535865,0.03797468,0.050632913,0.07594936,0.05907173,0.008438818,0.0,0.046413504,1
0.04477612,0.0,0.03731343,0.05970149,0.029850746,0.08955224,0.03731343,0.08208955,0.1716418,0.07462686,0.02238806,0.02238806,0.052238807,0.02238806,0.1119403,0.052238807,0.03731343,0.0074626864,0.014925373,0.0,0.029850746,1
0.039130434,0.026086956,0.04347826,0.08260869,0.047826085,0.1,0.030434782,0.030434782,0.08260869,0.08260869,0.030434782,0.04347826,0.047826085,0.034782607,0.039130434,0.030434782,0.09130435,0.06521739,0.008695652,0.0,0.04347826,1
0.036885247,0.024590164,0.045081966,0.08196721,0.045081966,0.10655738,0.032786883,0.028688524,0.086065575,0.086065575,0.036885247,0.045081966,0.045081966,0.028688524,0.036885247,0.036885247,0.07786885,0.06557377,0.008196721,0.0,0.045081966,1
0.036885247,0.024590164,0.045081966,0.08196721,0.045081966,0.10245901,0.036885247,0.028688524,0.086065575,0.086065575,0.032786883,0.04918033,0.045081966,0.028688524,0.036885247,0.032786883,0.08196721,0.06557377,0.008196721,0.0,0.045081966,1
0.037656903,0.008368201,0.07531381,0.066945605,0.054393306,0.09205021,0.041841004,0.046025105,0.087866105,0.07949791,0.020920502,0.050209206,0.041841004,0.033472802,0.025104603,0.037656903,0.07531381,0.07531381,0.0041841003,0.0,0.046025105,1
0.04310345,0.012931035,0.038793102,0.06896552,0.056034483,0.12931034,0.030172413,0.038793102,0.06465517,0.05172414,0.056034483,0.038793102,0.04310345,0.030172413,0.05172414,0.056034483,0.06465517,0.077586204,0.012931035,0.0,0.03448276,1
0.054298643,0.009049774,0.040723983,0.08144797,0.054298643,0.1040724,0.049773756,0.040723983,0.07692308,0.049773756,0.04524887,0.027149322,0.054298643,0.022624435,0.036199097,0.07239819,0.06334842,0.06334842,0.009049774,0.0,0.04524887,1
0.042735044,0.0,0.055555556,0.102564104,0.03846154,0.11111111,0.051282052,0.034188036,0.08974359,0.047008548,0.047008548,0.021367522,0.051282052,0.02991453,0.042735044,0.051282052,0.05982906,0.06410257,0.012820513,0.0,0.047008548,1
0.048672568,0.0,0.057522126,0.10619469,0.03982301,0.10619469,0.026548672,0.03539823,0.092920355,0.053097345,0.048672568,0.017699115,0.053097345,0.030973451,0.044247787,0.053097345,0.057522126,0.06637168,0.013274336,0.0,0.048672568,1
0.038135592,0.012711864,0.06355932,0.076271184,0.04661017,0.10169491,0.04661017,0.055084746,0.038135592,0.118644066,0.025423728,0.050847456,0.042372882,0.025423728,0.038135592,0.042372882,0.059322033,0.06779661,0.004237288,0.0,0.04661017,1
0.040723983,0.022624435,0.040723983,0.06334842,0.049773756,0.09954751,0.022624435,0.040723983,0.08144797,0.040723983,0.036199097,0.049773756,0.06787331,0.040723983,0.036199097,0.049773756,0.07239819,0.07239819,0.013574661,0.0,0.05882353,1
0.040723983,0.022624435,0.040723983,0.06334842,0.049773756,0.09954751,0.027149322,0.040723983,0.08144797,0.04524887,0.036199097,0.04524887,0.06787331,0.040723983,0.036199097,0.049773756,0.06787331,0.07239819,0.013574661,0.0,0.05882353,1
0.050632913,0.025316456,0.08438819,0.050632913,0.07172996,0.08438819,0.050632913,0.07172996,0.03797468,0.029535865,0.03797468,0.025316456,0.06329114,0.03797468,0.046413504,0.06329114,0.08438819,0.06329114,0.004219409,0.0,0.016877636,1
0.038135592,0.008474576,0.0720339,0.08050848,0.050847456,0.084745765,0.033898305,0.059322033,0.10169491,0.050847456,0.042372882,0.038135592,0.04661017,0.012711864,0.033898305,0.04661017,0.06779661,0.06779661,0.008474576,0.0,0.055084746,1
0.033472802,0.012552301,0.066945605,0.07531381,0.041841004,0.10041841,0.046025105,0.054393306,0.07949791,0.087866105,0.025104603,0.050209206,0.041841004,0.025104603,0.037656903,0.041841004,0.058577407,0.07112971,0.0041841003,0.0,0.046025105,1
0.037656903,0.012552301,0.066945605,0.07531381,0.041841004,0.10041841,0.046025105,0.054393306,0.07949791,0.087866105,0.025104603,0.050209206,0.041841004,0.025104603,0.037656903,0.041841004,0.058577407,0.06276151,0.0041841003,0.0,0.050209206,1
0.033472802,0.012552301,0.066945605,0.07531381,0.041841004,0.10041841,0.046025105,0.054393306,0.07949791,0.087866105,0.025104603,0.050209206,0.041841004,0.025104603,0.037656903,0.041841004,0.054393306,0.07531381,0.0041841003,0.0,0.046025105,1
0.057522126,0.013274336,0.07522124,0.061946902,0.061946902,0.092920355,0.03982301,0.03982301,0.092920355,0.061946902,0.03539823,0.053097345,0.048672568,0.017699115,0.044247787,0.03539823,0.053097345,0.057522126,0.0088495575,0.0,0.048672568,1
0.057522126,0.013274336,0.07522124,0.061946902,0.061946902,0.092920355,0.03982301,0.044247787,0.092920355,0.061946902,0.03539823,0.053097345,0.048672568,0.017699115,0.044247787,0.03539823,0.053097345,0.053097345,0.0088495575,0.0,0.048672568,1
0.053097345,0.013274336,0.07522124,0.057522126,0.06637168,0.092920355,0.03982301,0.048672568,0.092920355,0.061946902,0.03539823,0.048672568,0.048672568,0.017699115,0.044247787,0.03539823,0.053097345,0.053097345,0.0088495575,0.0,0.053097345,1
0.053097345,0.013274336,0.07522124,0.057522126,0.061946902,0.092920355,0.03982301,0.048672568,0.092920355,0.061946902,0.03982301,0.048672568,0.048672568,0.017699115,0.044247787,0.03539823,0.053097345,0.053097345,0.0088495575,0.0,0.053097345,1
0.053097345,0.017699115,0.07522124,0.057522126,0.061946902,0.092920355,0.03982301,0.048672568,0.092920355,0.061946902,0.03539823,0.048672568,0.048672568,0.017699115,0.044247787,0.03539823,0.053097345,0.053097345,0.0088495575,0.0,0.053097345,1
0.053097345,0.013274336,0.07522124,0.057522126,0.061946902,0.092920355,0.03982301,0.048672568,0.092920355,0.061946902,0.03539823,0.048672568,0.048672568,0.017699115,0.044247787,0.03982301,0.053097345,0.053097345,0.0088495575,0.0,0.053097345,1
0.053097345,0.013274336,0.07522124,0.061946902,0.061946902,0.092920355,0.03982301,0.048672568,0.092920355,0.061946902,0.03539823,0.048672568,0.048672568,0.017699115,0.044247787,0.03539823,0.053097345,0.053097345,0.0088495575,0.0,0.053097345,1
0.053097345,0.013274336,0.07522124,0.057522126,0.061946902,0.092920355,0.03982301,0.048672568,0.092920355,0.06637168,0.03539823,0.048672568,0.048672568,0.017699115,0.044247787,0.03539823,0.053097345,0.053097345,0.0088495575,0.0,0.053097345,1
0.042372882,0.008474576,0.0720339,0.08050848,0.050847456,0.084745765,0.033898305,0.055084746,0.10169491,0.050847456,0.042372882,0.042372882,0.04661017,0.012711864,0.033898305,0.04661017,0.06779661,0.06779661,0.008474576,0.0,0.050847456,1
0.042372882,0.008474576,0.06355932,0.076271184,0.050847456,0.084745765,0.033898305,0.055084746,0.11016949,0.050847456,0.042372882,0.042372882,0.04661017,0.012711864,0.038135592,0.04661017,0.06779661,0.06779661,0.008474576,0.0,0.050847456,1
0.051282052,0.012820513,0.042735044,0.081196584,0.047008548,0.094017096,0.02991453,0.03846154,0.081196584,0.081196584,0.034188036,0.051282052,0.042735044,0.02991453,0.034188036,0.042735044,0.08547009,0.05982906,0.008547009,0.0,0.051282052,1
0.037656903,0.0,0.07531381,0.066945605,0.050209206,0.09623431,0.037656903,0.050209206,0.087866105,0.087866105,0.025104603,0.054393306,0.041841004,0.033472802,0.025104603,0.037656903,0.07112971,0.07112971,0.0041841003,0.0,0.046025105,1
0.033613447,0.008403362,0.075630255,0.067226894,0.05042017,0.09663866,0.042016808,0.05042017,0.084033616,0.084033616,0.025210084,0.05462185,0.042016808,0.029411765,0.029411765,0.042016808,0.063025214,0.071428575,0.004201681,0.0,0.04621849,1
0.054166667,0.020833334,0.054166667,0.033333335,0.07083333,0.108333334,0.0625,0.025,0.07083333,0.0375,0.045833334,0.041666668,0.05,0.025,0.025,0.0625,0.09583333,0.06666667,0.008333334,0.0,0.041666668,0
0.05,0.020833334,0.054166667,0.0375,0.07083333,0.108333334,0.0625,0.025,0.07083333,0.033333335,0.045833334,0.041666668,0.05,0.029166667,0.025,0.0625,0.09583333,0.06666667,0.008333334,0.0,0.041666668,0
0.02283105,0.00456621,0.05479452,0.08675799,0.05936073,0.10045662,0.03652968,0.0456621,0.09589041,0.06392694,0.03196347,0.02283105,0.05479452,0.03196347,0.03652968,0.0456621,0.0456621,0.08675799,0.01369863,0.0,0.05936073,0
0.022222223,0.0044444446,0.053333335,0.08444444,0.057777777,0.09777778,0.035555556,0.044444446,0.09777778,0.062222224,0.035555556,0.026666667,0.053333335,0.031111112,0.04,0.053333335,0.044444446,0.08444444,0.013333334,0.0,0.057777777,0
0.022222223,0.0044444446,0.053333335,0.08444444,0.057777777,0.09777778,0.035555556,0.044444446,0.09777778,0.062222224,0.031111112,0.026666667,0.053333335,0.031111112,0.044444446,0.053333335,0.044444446,0.08444444,0.013333334,0.0,0.057777777,0
0.022222223,0.0044444446,0.053333335,0.08888889,0.057777777,0.09777778,0.035555556,0.044444446,0.09777778,0.062222224,0.031111112,0.026666667,0.053333335,0.031111112,0.04,0.053333335,0.044444446,0.08444444,0.013333334,0.0,0.057777777,0
0.022222223,0.0044444446,0.053333335,0.08444444,0.057777777,0.09777778,0.035555556,0.044444446,0.09777778,0.062222224,0.031111112,0.031111112,0.053333335,0.031111112,0.04,0.053333335,0.044444446,0.08444444,0.013333334,0.0,0.057777777,0
0.022222223,0.0044444446,0.053333335,0.08444444,0.057777777,0.09777778,0.035555556,0.044444446,0.09777778,0.062222224,0.031111112,0.026666667,0.057777777,0.031111112,0.04,0.053333335,0.044444446,0.08444444,0.013333334,0.0,0.057777777,0
0.022222223,0.0044444446,0.053333335,0.08444444,0.062222224,0.09777778,0.035555556,0.044444446,0.09777778,0.062222224,0.031111112,0.026666667,0.053333335,0.031111112,0.04,0.053333335,0.044444446,0.08444444,0.013333334,0.0,0.057777777,0
0.022222223,0.0044444446,0.053333335,0.08444444,0.057777777,0.09777778,0.035555556,0.044444446,0.09777778,0.062222224,0.031111112,0.026666667,0.053333335,0.031111112,0.04,0.053333335,0.044444446,0.08444444,0.017777778,0.0,0.057777777,0
0.022222223,0.0044444446,0.053333335,0.08444444,0.057777777,0.09777778,0.04,0.044444446,0.10222222,0.062222224,0.031111112,0.026666667,0.053333335,0.031111112,0.04,0.053333335,0.044444446,0.08444444,0.013333334,0.0,0.053333335,0
0.022222223,0.0044444446,0.053333335,0.08444444,0.057777777,0.09777778,0.035555556,0.044444446,0.10222222,0.062222224,0.031111112,0.026666667,0.053333335,0.031111112,0.04,0.04888889,0.04888889,0.08444444,0.013333334,0.0,0.057777777,0
0.022222223,0.0044444446,0.053333335,0.08444444,0.057777777,0.09777778,0.035555556,0.044444446,0.09777778,0.062222224,0.031111112,0.026666667,0.053333335,0.031111112,0.044444446,0.053333335,0.044444446,0.08444444,0.013333334,0.0,0.057777777,0
0.021186441,0.004237288,0.050847456,0.08050848,0.055084746,0.10169491,0.059322033,0.042372882,0.097457625,0.059322033,0.029661017,0.025423728,0.050847456,0.029661017,0.042372882,0.059322033,0.042372882,0.08050848,0.012711864,0.0,0.055084746,0
0.022222223,0.0044444446,0.053333335,0.08444444,0.057777777,0.09777778,0.035555556,0.044444446,0.10222222,0.062222224,0.031111112,0.026666667,0.053333335,0.031111112,0.04,0.053333335,0.044444446,0.08444444,0.013333334,0.0,0.057777777,0
0.060344826,0.030172413,0.038793102,0.077586204,0.060344826,0.10344828,0.04310345,0.04310345,0.0862069,0.06465517,0.03448276,0.021551725,0.056034483,0.02586207,0.030172413,0.05172414,0.073275864,0.04310345,0.00862069,0.0,0.047413792,0
0.06167401,0.026431719,0.04405286,0.07929515,0.057268724,0.09251101,0.04405286,0.03524229,0.066079296,0.066079296,0.039647575,0.03524229,0.052863438,0.017621145,0.04845815,0.04845815,0.07048458,0.057268724,0.008810572,0.0,0.04845815,0
0.057268724,0.030837005,0.04405286,0.07048458,0.04845815,0.0969163,0.026431719,0.04845815,0.07488987,0.07048458,0.03524229,0.04405286,0.06167401,0.02202643,0.04405286,0.052863438,0.06167401,0.04845815,0.008810572,0.0,0.052863438,0
0.034334764,0.017167382,0.047210302,0.072961375,0.072961375,0.10729614,0.030042918,0.025751073,0.072961375,0.060085837,0.060085837,0.03862661,0.042918455,0.030042918,0.03862661,0.055793993,0.06866953,0.07725322,0.008583691,0.0,0.03862661,0
0.032786883,0.016393442,0.045081966,0.06967213,0.06967213,0.11065574,0.05327869,0.024590164,0.06967213,0.057377048,0.06147541,0.036885247,0.040983606,0.028688524,0.040983606,0.057377048,0.06967213,0.06967213,0.008196721,0.0,0.036885247,0
0.04405286,0.013215859,0.07488987,0.052863438,0.066079296,0.08810572,0.04405286,0.04405286,0.09251101,0.07929515,0.03524229,0.039647575,0.057268724,0.02202643,0.03524229,0.039647575,0.04845815,0.07048458,0.008810572,0.0,0.04405286,0
0.044176705,0.004016064,0.0562249,0.084337346,0.052208837,0.09638554,0.032128513,0.036144577,0.092369474,0.092369474,0.032128513,0.024096385,0.0562249,0.02811245,0.032128513,0.044176705,0.04819277,0.08032128,0.012048192,0.0,0.052208837,0
0.052208837,0.0,0.060240965,0.084337346,0.052208837,0.09638554,0.02811245,0.036144577,0.09638554,0.092369474,0.032128513,0.016064256,0.0562249,0.032128513,0.032128513,0.052208837,0.04016064,0.07630522,0.012048192,0.0,0.052208837,0
0.031111112,0.0044444446,0.057777777,0.08888889,0.057777777,0.09777778,0.031111112,0.044444446,0.09777778,0.062222224,0.031111112,0.017777778,0.057777777,0.035555556,0.035555556,0.057777777,0.04,0.08,0.013333334,0.0,0.057777777,0
0.04819277,0.004016064,0.060240965,0.084337346,0.052208837,0.09638554,0.02811245,0.036144577,0.09638554,0.092369474,0.032128513,0.016064256,0.060240965,0.032128513,0.032128513,0.04819277,0.04016064,0.07630522,0.012048192,0.0,0.052208837,0
0.036199097,0.022624435,0.040723983,0.06334842,0.054298643,0.108597286,0.027149322,0.040723983,0.08144797,0.04524887,0.03167421,0.04524887,0.06787331,0.040723983,0.027149322,0.049773756,0.06787331,0.07692308,0.013574661,0.0,0.05882353,0
0.036199097,0.022624435,0.040723983,0.06334842,0.054298643,0.108597286,0.022624435,0.040723983,0.08144797,0.04524887,0.03167421,0.04524887,0.06787331,0.040723983,0.027149322,0.054298643,0.06787331,0.07692308,0.013574661,0.0,0.05882353,0
0.044444446,0.017777778,0.07111111,0.057777777,0.053333335,0.08,0.026666667,0.04888889,0.08888889,0.062222224,0.04,0.04888889,0.053333335,0.031111112,0.044444446,0.031111112,0.062222224,0.062222224,0.008888889,0.0,0.06666667,0
0.047413792,0.03448276,0.038793102,0.08189655,0.056034483,0.112068966,0.038793102,0.047413792,0.077586204,0.06465517,0.03448276,0.02586207,0.056034483,0.02586207,0.030172413,0.047413792,0.077586204,0.05172414,0.00862069,0.0,0.04310345,0
0.04464286,0.0,0.0625,0.0625,0.035714287,0.12053572,0.04464286,0.03125,0.06696428,0.084821425,0.017857144,0.013392857,0.08035714,0.04464286,0.08928572,0.04017857,0.026785715,0.08035714,0.008928572,0.0,0.04464286,0
0.051948052,0.034632035,0.051948052,0.060606062,0.056277055,0.08658009,0.034632035,0.064935066,0.09090909,0.056277055,0.04761905,0.038961038,0.051948052,0.030303031,0.025974026,0.056277055,0.043290045,0.056277055,0.017316017,0.0,0.043290045,0
