p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,monomer_state
0.054166667,0.020833334,0.054166667,0.0375,0.07083333,0.108333334,0.0625,0.025,0.07083333,0.0375,0.045833334,0.041666668,0.05,0.020833334,0.025,0.0625,0.09583333,0.06666667,0.008333334,0.0,0.041666668,0
0.054166667,0.020833334,0.054166667,0.0375,0.07083333,0.108333334,0.058333334,0.025,0.07083333,0.0375,0.045833334,0.041666668,0.05,0.020833334,0.025,0.0625,0.1,0.06666667,0.008333334,0.0,0.041666668,0
0.054166667,0.020833334,0.054166667,0.033333335,0.07083333,0.108333334,0.06666667,0.025,0.07083333,0.0375,0.045833334,0.041666668,0.05,0.020833334,0.025,0.0625,0.09583333,0.06666667,0.008333334,0.0,0.041666668,0
0.054166667,0.020833334,0.054166667,0.033333335,0.07083333,0.108333334,0.058333334,0.025,0.07083333,0.0375,0.045833334,0.041666668,0.05,0.025,0.025,0.0625,0.1,0.06666667,0.008333334,0.0,0.041666668,0
0.056034483,0.030172413,0.038793102,0.077586204,0.060344826,0.10775862,0.038793102,0.04310345,0.0862069,0.060344826,0.03448276,0.02586207,0.056034483,0.02586207,0.030172413,0.047413792,0.077586204,0.047413792,0.00862069,0.0,0.047413792,0
0.05172414,0.030172413,0.038793102,0.077586204,0.060344826,0.10775862,0.038793102,0.04310345,0.0862069,0.060344826,0.03448276,0.02586207,0.056034483,0.02586207,0.030172413,0.05172414,0.077586204,0.047413792,0.00862069,0.0,0.047413792,0
0.039647575,0.013215859,0.06167401,0.066079296,0.057268724,0.09251101,0.030837005,0.04845815,0.08370044,0.057268724,0.04405286,0.04405286,0.04405286,0.026431719,0.04405286,0.04845815,0.052863438,0.08370044,0.008810572,0.0,0.052863438,0
0.04405286,0.013215859,0.057268724,0.066079296,0.057268724,0.09251101,0.03524229,0.04845815,0.08370044,0.057268724,0.03524229,0.04845815,0.039647575,0.026431719,0.039647575,0.052863438,0.052863438,0.09251101,0.008810572,0.0,0.04845815,0
0.056277055,0.034632035,0.034632035,0.077922076,0.060606062,0.0995671,0.043290045,0.051948052,0.07359307,0.056277055,0.038961038,0.038961038,0.056277055,0.034632035,0.034632035,0.04761905,0.060606062,0.051948052,0.008658009,0.0,0.038961038,0
0.060606062,0.030303031,0.038961038,0.08225108,0.060606062,0.0995671,0.043290045,0.060606062,0.064935066,0.056277055,0.034632035,0.034632035,0.060606062,0.034632035,0.034632035,0.04761905,0.064935066,0.04761905,0.008658009,0.0,0.034632035,0
0.044444446,0.008888889,0.04888889,0.062222224,0.07111111,0.10666667,0.026666667,0.04,0.08444444,0.062222224,0.035555556,0.057777777,0.06666667,0.026666667,0.026666667,0.053333335,0.044444446,0.06666667,0.008888889,0.0,0.057777777,0
0.036036037,0.018018018,0.04954955,0.06306306,0.045045044,0.0990991,0.022522522,0.045045044,0.076576576,0.054054055,0.036036037,0.04054054,0.06306306,0.036036037,0.03153153,0.06306306,0.06306306,0.076576576,0.013513514,0.0,0.067567565,0
0.03153153,0.009009009,0.054054055,0.054054055,0.06306306,0.0990991,0.027027028,0.027027028,0.076576576,0.04954955,0.036036037,0.067567565,0.058558557,0.022522522,0.027027028,0.054054055,0.067567565,0.0945946,0.009009009,0.0,0.072072074,0
0.044444446,0.013333334,0.06666667,0.057777777,0.062222224,0.093333334,0.04,0.057777777,0.08444444,0.057777777,0.035555556,0.04888889,0.04888889,0.017777778,0.04,0.04,0.057777777,0.075555556,0.008888889,0.0,0.04888889,0
0.051948052,0.012987013,0.07359307,0.060606062,0.060606062,0.08658009,0.038961038,0.043290045,0.08658009,0.064935066,0.025974026,0.04761905,0.04761905,0.012987013,0.030303031,0.043290045,0.056277055,0.0952381,0.008658009,0.0,0.051948052,0
0.046413504,0.016877636,0.07172996,0.067510545,0.046413504,0.09282701,0.06329114,0.046413504,0.08438819,0.05485232,0.033755273,0.046413504,0.05485232,0.021097047,0.03797468,0.046413504,0.03797468,0.067510545,0.008438818,0.0,0.05485232,0
0.046692606,0.015564202,0.08560311,0.06225681,0.042801555,0.09727626,0.05836576,0.042801555,0.08171206,0.054474708,0.038910504,0.042801555,0.050583657,0.027237354,0.038910504,0.046692606,0.038910504,0.06614786,0.007782101,0.0,0.054474708,0
0.046692606,0.015564202,0.08560311,0.06225681,0.042801555,0.09727626,0.05836576,0.046692606,0.08171206,0.054474708,0.038910504,0.042801555,0.050583657,0.027237354,0.038910504,0.046692606,0.038910504,0.06225681,0.007782101,0.0,0.054474708,0
0.034632035,0.017316017,0.04761905,0.07359307,0.07359307,0.10822511,0.025974026,0.021645023,0.07359307,0.060606062,0.060606062,0.038961038,0.043290045,0.030303031,0.038961038,0.056277055,0.06926407,0.077922076,0.008658009,0.0,0.038961038,0
0.032786883,0.016393442,0.045081966,0.06967213,0.06967213,0.11065574,0.05327869,0.024590164,0.06967213,0.057377048,0.06147541,0.032786883,0.040983606,0.028688524,0.045081966,0.06147541,0.06147541,0.07377049,0.008196721,0.0,0.036885247,0
0.032786883,0.016393442,0.04918033,0.06967213,0.07377049,0.11065574,0.05327869,0.024590164,0.06967213,0.057377048,0.06147541,0.036885247,0.040983606,0.028688524,0.040983606,0.057377048,0.06147541,0.06967213,0.008196721,0.0,0.036885247,0
0.036885247,0.016393442,0.04918033,0.06967213,0.07377049,0.11065574,0.05327869,0.024590164,0.06967213,0.057377048,0.06147541,0.036885247,0.040983606,0.028688524,0.040983606,0.05327869,0.06147541,0.06967213,0.008196721,0.0,0.036885247,0
0.032786883,0.020491803,0.04918033,0.06967213,0.07377049,0.11065574,0.05327869,0.024590164,0.06967213,0.057377048,0.06147541,0.036885247,0.040983606,0.028688524,0.040983606,0.05327869,0.06147541,0.06967213,0.008196721,0.0,0.036885247,0
0.05263158,0.013157895,0.0745614,0.06140351,0.05263158,0.09210526,0.057017542,0.048245613,0.083333336,0.065789476,0.03508772,0.048245613,0.048245613,0.01754386,0.04385965,0.039473683,0.05263158,0.057017542,0.00877193,0.0,0.048245613,0
0.027272727,0.0045454544,0.05,0.08181818,0.05909091,0.1,0.04090909,0.04090909,0.10454545,0.06818182,0.027272727,0.022727273,0.06363636,0.027272727,0.027272727,0.05,0.054545455,0.07727273,0.013636364,0.0,0.05909091,0
0.03448276,0.02586207,0.05172414,0.073275864,0.05172414,0.09913793,0.056034483,0.056034483,0.09051724,0.06896552,0.021551725,0.047413792,0.060344826,0.021551725,0.021551725,0.030172413,0.06465517,0.056034483,0.01724138,0.0,0.05172414,0
0.03448276,0.02586207,0.05172414,0.073275864,0.05172414,0.09913793,0.060344826,0.056034483,0.0862069,0.06896552,0.02586207,0.047413792,0.060344826,0.01724138,0.021551725,0.030172413,0.06465517,0.056034483,0.01724138,0.0,0.05172414,0
0.04761905,0.012987013,0.043290045,0.06926407,0.064935066,0.0952381,0.04761905,0.038961038,0.08225108,0.051948052,0.038961038,0.030303031,0.056277055,0.034632035,0.025974026,0.056277055,0.07359307,0.077922076,0.008658009,0.0,0.043290045,0
0.056277055,0.012987013,0.043290045,0.06926407,0.060606062,0.0952381,0.04761905,0.038961038,0.08225108,0.051948052,0.038961038,0.030303031,0.056277055,0.034632035,0.025974026,0.060606062,0.064935066,0.07359307,0.008658009,0.0,0.04761905,0
0.056277055,0.012987013,0.043290045,0.064935066,0.060606062,0.10822511,0.04761905,0.038961038,0.08225108,0.051948052,0.038961038,0.030303031,0.056277055,0.034632035,0.021645023,0.056277055,0.064935066,0.07359307,0.008658009,0.0,0.04761905,0
0.04310345,0.030172413,0.060344826,0.056034483,0.06896552,0.09051724,0.038793102,0.03448276,0.10775862,0.060344826,0.038793102,0.03448276,0.056034483,0.02586207,0.021551725,0.073275864,0.06896552,0.047413792,0.00862069,0.0,0.03448276,0
0.03524229,0.030837005,0.04845815,0.07048458,0.07488987,0.09251101,0.039647575,0.03524229,0.08810572,0.057268724,0.039647575,0.039647575,0.066079296,0.030837005,0.02202643,0.06167401,0.07929515,0.04405286,0.008810572,0.0,0.03524229,0
0.04405286,0.013215859,0.052863438,0.066079296,0.057268724,0.08810572,0.039647575,0.04845815,0.07488987,0.057268724,0.026431719,0.04405286,0.052863438,0.03524229,0.04845815,0.03524229,0.07048458,0.08370044,0.008810572,0.0,0.052863438,0
0.052401748,0.008733625,0.06113537,0.06113537,0.069869,0.09606987,0.030567685,0.052401748,0.06113537,0.04366812,0.03930131,0.04366812,0.06113537,0.0349345,0.05676856,0.06550218,0.052401748,0.06113537,0.013100437,0.0,0.0349345,0
0.034782607,0.030434782,0.05652174,0.060869563,0.069565214,0.08260869,0.039130434,0.026086956,0.09130435,0.060869563,0.030434782,0.039130434,0.06521739,0.030434782,0.026086956,0.060869563,0.09130435,0.060869563,0.008695652,0.0,0.034782607,0
0.051948052,0.012987013,0.034632035,0.064935066,0.056277055,0.10822511,0.056277055,0.04761905,0.077922076,0.060606062,0.038961038,0.034632035,0.064935066,0.030303031,0.017316017,0.04761905,0.064935066,0.07359307,0.008658009,0.0,0.04761905,0
0.04761905,0.012987013,0.038961038,0.06926407,0.06926407,0.09090909,0.038961038,0.043290045,0.08658009,0.051948052,0.043290045,0.034632035,0.056277055,0.038961038,0.030303031,0.064935066,0.051948052,0.077922076,0.008658009,0.0,0.043290045,0
0.051948052,0.012987013,0.038961038,0.064935066,0.06926407,0.08658009,0.038961038,0.04761905,0.08225108,0.056277055,0.038961038,0.034632035,0.056277055,0.043290045,0.025974026,0.064935066,0.056277055,0.077922076,0.008658009,0.0,0.043290045,0
0.061946902,0.0088495575,0.057522126,0.057522126,0.061946902,0.084070794,0.044247787,0.048672568,0.07964602,0.053097345,0.044247787,0.03982301,0.061946902,0.022123894,0.044247787,0.03539823,0.061946902,0.07522124,0.0088495575,0.0,0.048672568,0
0.051948052,0.012987013,0.043290045,0.064935066,0.06926407,0.08658009,0.043290045,0.043290045,0.09090909,0.051948052,0.043290045,0.030303031,0.056277055,0.034632035,0.025974026,0.06926407,0.056277055,0.077922076,0.008658009,0.0,0.038961038,0
0.056277055,0.012987013,0.038961038,0.06926407,0.06926407,0.09090909,0.038961038,0.043290045,0.08658009,0.051948052,0.043290045,0.034632035,0.056277055,0.034632035,0.025974026,0.06926407,0.056277055,0.07359307,0.008658009,0.0,0.038961038,0
0.052401748,0.008733625,0.069869,0.06113537,0.05676856,0.08733624,0.0349345,0.048034936,0.09170306,0.06113537,0.0349345,0.048034936,0.048034936,0.01746725,0.03930131,0.048034936,0.05676856,0.06550218,0.008733625,0.0,0.06113537,0
0.04464286,0.017857144,0.071428575,0.06696428,0.058035713,0.09375,0.03125,0.058035713,0.102678575,0.0625,0.035714287,0.04910714,0.04910714,0.026785715,0.03125,0.03125,0.04017857,0.071428575,0.008928572,0.0,0.04910714,0
0.05263158,0.013157895,0.078947365,0.057017542,0.057017542,0.083333336,0.030701755,0.07017544,0.09210526,0.057017542,0.03508772,0.048245613,0.048245613,0.01754386,0.039473683,0.039473683,0.06140351,0.06140351,0.00877193,0.0,0.048245613,0
0.07272727,0.036363635,0.05,0.08181818,0.06363636,0.10909091,0.03181818,0.03181818,0.07272727,0.045454547,0.045454547,0.05,0.04090909,0.03181818,0.04090909,0.04090909,0.06363636,0.054545455,0.009090909,0.0,0.027272727,0
0.04910714,0.02232143,0.07589286,0.0625,0.05357143,0.08928572,0.03125,0.05357143,0.11160714,0.06696428,0.026785715,0.04017857,0.04910714,0.03125,0.026785715,0.035714287,0.04464286,0.06696428,0.008928572,0.0,0.05357143,0
0.044444446,0.017777778,0.075555556,0.057777777,0.053333335,0.08,0.026666667,0.053333335,0.08444444,0.062222224,0.04,0.053333335,0.053333335,0.031111112,0.044444446,0.026666667,0.062222224,0.057777777,0.008888889,0.0,0.06666667,0
0.047210302,0.021459227,0.060085837,0.060085837,0.060085837,0.07725322,0.030042918,0.042918455,0.08583691,0.06437768,0.034334764,0.042918455,0.051502146,0.034334764,0.042918455,0.06437768,0.060085837,0.06437768,0.017167382,0.0,0.03862661,0
0.04347826,0.013043478,0.069565214,0.069565214,0.052173913,0.07826087,0.034782607,0.08260869,0.09565217,0.05652174,0.030434782,0.047826085,0.04347826,0.017391304,0.04347826,0.030434782,0.052173913,0.073913045,0.008695652,0.0,0.05652174,0
0.054545455,0.013636364,0.05909091,0.06818182,0.06818182,0.08181818,0.027272727,0.03181818,0.095454544,0.07272727,0.022727273,0.03181818,0.05,0.022727273,0.036363635,0.06818182,0.08181818,0.06363636,0.009090909,0.0,0.04090909,0
0.057777777,0.013333334,0.07111111,0.057777777,0.04888889,0.075555556,0.031111112,0.04888889,0.08444444,0.06666667,0.044444446,0.057777777,0.053333335,0.031111112,0.04,0.053333335,0.04,0.04888889,0.008888889,0.0,0.06666667,0
0.05357143,0.026785715,0.04910714,0.04910714,0.07589286,0.09821428,0.04910714,0.026785715,0.08928572,0.04910714,0.05357143,0.04910714,0.04910714,0.02232143,0.02232143,0.05357143,0.07589286,0.06696428,0.004464286,0.0,0.035714287,0
0.056034483,0.02586207,0.060344826,0.060344826,0.056034483,0.0862069,0.04310345,0.038793102,0.077586204,0.060344826,0.04310345,0.04310345,0.056034483,0.030172413,0.03448276,0.060344826,0.056034483,0.060344826,0.01724138,0.0,0.03448276,0
0.047008548,0.02991453,0.07692308,0.055555556,0.05982906,0.07692308,0.025641026,0.047008548,0.081196584,0.05982906,0.034188036,0.042735044,0.051282052,0.025641026,0.03846154,0.05982906,0.06837607,0.06410257,0.017094018,0.0,0.03846154,0
0.034632035,0.012987013,0.064935066,0.060606062,0.051948052,0.0952381,0.043290045,0.04761905,0.08658009,0.077922076,0.034632035,0.034632035,0.064935066,0.025974026,0.034632035,0.060606062,0.056277055,0.060606062,0.012987013,0.0,0.038961038,0
0.04,0.013333334,0.06666667,0.057777777,0.06666667,0.08888889,0.044444446,0.044444446,0.08444444,0.08,0.035555556,0.044444446,0.057777777,0.017777778,0.031111112,0.04,0.053333335,0.075555556,0.008888889,0.0,0.04888889,0
0.03539823,0.013274336,0.07964602,0.057522126,0.057522126,0.10176991,0.03982301,0.048672568,0.07522124,0.061946902,0.030973451,0.03539823,0.057522126,0.026548672,0.053097345,0.03539823,0.053097345,0.07079646,0.0088495575,0.0,0.057522126,0
0.047826085,0.013043478,0.05652174,0.06521739,0.05652174,0.09130435,0.047826085,0.052173913,0.08260869,0.060869563,0.026086956,0.034782607,0.052173913,0.02173913,0.034782607,0.04347826,0.069565214,0.07826087,0.008695652,0.0,0.05652174,0
0.039647575,0.008810572,0.052863438,0.066079296,0.057268724,0.08370044,0.06167401,0.03524229,0.101321585,0.066079296,0.04405286,0.026431719,0.07488987,0.030837005,0.017621145,0.057268724,0.066079296,0.066079296,0.013215859,0.0,0.030837005,0
0.036199097,0.018099548,0.049773756,0.05882353,0.049773756,0.095022626,0.018099548,0.04524887,0.08144797,0.04524887,0.036199097,0.054298643,0.06787331,0.040723983,0.03167421,0.05882353,0.05882353,0.07692308,0.013574661,0.0,0.06334842,0
0.036199097,0.013574661,0.04524887,0.06334842,0.054298643,0.095022626,0.022624435,0.04524887,0.08144797,0.04524887,0.03167421,0.049773756,0.06787331,0.040723983,0.03167421,0.05882353,0.06334842,0.08144797,0.013574661,0.0,0.05882353,0
0.036199097,0.022624435,0.04524887,0.06334842,0.049773756,0.095022626,0.022624435,0.040723983,0.09049774,0.049773756,0.036199097,0.049773756,0.06787331,0.040723983,0.022624435,0.049773756,0.06334842,0.07692308,0.013574661,0.0,0.06334842,0
0.036199097,0.018099548,0.04524887,0.06334842,0.049773756,0.095022626,0.022624435,0.04524887,0.09049774,0.04524887,0.036199097,0.049773756,0.06334842,0.040723983,0.022624435,0.06334842,0.05882353,0.07692308,0.013574661,0.0,0.06334842,0
0.040723983,0.018099548,0.04524887,0.05882353,0.049773756,0.095022626,0.018099548,0.04524887,0.08597285,0.049773756,0.036199097,0.049773756,0.06787331,0.049773756,0.022624435,0.05882353,0.05882353,0.07692308,0.013574661,0.0,0.05882353,0
0.03167421,0.018099548,0.04524887,0.06334842,0.049773756,0.09954751,0.018099548,0.049773756,0.08144797,0.054298643,0.036199097,0.049773756,0.06334842,0.036199097,0.027149322,0.06334842,0.05882353,0.07239819,0.013574661,0.0,0.06787331,0
0.03167421,0.018099548,0.04524887,0.05882353,0.04524887,0.09954751,0.022624435,0.049773756,0.07239819,0.05882353,0.036199097,0.049773756,0.06334842,0.040723983,0.036199097,0.06787331,0.05882353,0.06787331,0.013574661,0.0,0.06334842,0
0.0625,0.017857144,0.04910714,0.06696428,0.058035713,0.102678575,0.017857144,0.035714287,0.08928572,0.08035714,0.04910714,0.035714287,0.0625,0.017857144,0.035714287,0.03125,0.084821425,0.05357143,0.008928572,0.0,0.04017857,0
0.06278027,0.022421524,0.05381166,0.076233186,0.058295965,0.09865471,0.022421524,0.049327355,0.08520179,0.058295965,0.040358745,0.05381166,0.040358745,0.022421524,0.03587444,0.044843048,0.05381166,0.06726457,0.00896861,0.0,0.044843048,0
0.06392694,0.01826484,0.05936073,0.06849315,0.05936073,0.09589041,0.02283105,0.03652968,0.08675799,0.06392694,0.04109589,0.05479452,0.04109589,0.02283105,0.03652968,0.04109589,0.05936073,0.06849315,0.01369863,0.0,0.0456621,0
0.057522126,0.022123894,0.053097345,0.07079646,0.061946902,0.11061947,0.030973451,0.03539823,0.088495575,0.053097345,0.048672568,0.03982301,0.03982301,0.026548672,0.044247787,0.053097345,0.061946902,0.06637168,0.0088495575,0.0,0.026548672,0
0.049773756,0.027149322,0.04524887,0.06787331,0.05882353,0.09049774,0.049773756,0.049773756,0.08597285,0.07239819,0.040723983,0.03167421,0.054298643,0.03167421,0.036199097,0.054298643,0.049773756,0.06787331,0.009049774,0.0,0.027149322,0
0.04524887,0.040723983,0.036199097,0.06787331,0.06787331,0.08144797,0.049773756,0.027149322,0.07692308,0.054298643,0.04524887,0.04524887,0.054298643,0.049773756,0.027149322,0.049773756,0.08144797,0.05882353,0.004524887,0.0,0.036199097,0
0.044247787,0.030973451,0.048672568,0.07079646,0.057522126,0.092920355,0.044247787,0.03539823,0.084070794,0.061946902,0.044247787,0.030973451,0.057522126,0.030973451,0.030973451,0.061946902,0.061946902,0.061946902,0.013274336,0.0,0.03539823,0
0.049773756,0.027149322,0.05882353,0.06334842,0.05882353,0.095022626,0.040723983,0.036199097,0.08597285,0.05882353,0.04524887,0.036199097,0.049773756,0.027149322,0.027149322,0.049773756,0.06787331,0.07239819,0.009049774,0.0,0.040723983,0
0.057522126,0.030973451,0.048672568,0.06637168,0.057522126,0.07964602,0.053097345,0.048672568,0.084070794,0.057522126,0.03982301,0.030973451,0.057522126,0.03539823,0.03539823,0.057522126,0.061946902,0.057522126,0.0088495575,0.0,0.030973451,0
0.040723983,0.027149322,0.054298643,0.049773756,0.05882353,0.09954751,0.036199097,0.03167421,0.06787331,0.054298643,0.04524887,0.040723983,0.049773756,0.054298643,0.036199097,0.049773756,0.09049774,0.06334842,0.009049774,0.0,0.040723983,0
0.044843048,0.004484305,0.049327355,0.06726457,0.08071749,0.09865471,0.013452915,0.040358745,0.06278027,0.05381166,0.040358745,0.049327355,0.07174888,0.040358745,0.044843048,0.049327355,0.049327355,0.07174888,0.00896861,0.0,0.058295965,0
0.051948052,0.012987013,0.038961038,0.064935066,0.06926407,0.09090909,0.043290045,0.043290045,0.09090909,0.051948052,0.043290045,0.030303031,0.056277055,0.034632035,0.025974026,0.06926407,0.056277055,0.077922076,0.008658009,0.0,0.038961038,0
0.043290045,0.012987013,0.043290045,0.07359307,0.060606062,0.0952381,0.04761905,0.038961038,0.08658009,0.051948052,0.038961038,0.030303031,0.056277055,0.030303031,0.030303031,0.056277055,0.06926407,0.077922076,0.008658009,0.0,0.04761905,0
0.043290045,0.012987013,0.038961038,0.06926407,0.064935066,0.103896104,0.04761905,0.038961038,0.08658009,0.051948052,0.043290045,0.030303031,0.056277055,0.030303031,0.025974026,0.060606062,0.06926407,0.07359307,0.008658009,0.0,0.043290045,0
0.060344826,0.02586207,0.060344826,0.060344826,0.056034483,0.0862069,0.04310345,0.038793102,0.077586204,0.060344826,0.038793102,0.04310345,0.056034483,0.030172413,0.03448276,0.060344826,0.056034483,0.060344826,0.01724138,0.0,0.03448276,0
0.051948052,0.012987013,0.043290045,0.06926407,0.060606062,0.0952381,0.04761905,0.038961038,0.08658009,0.051948052,0.038961038,0.030303031,0.056277055,0.030303031,0.025974026,0.060606062,0.064935066,0.077922076,0.008658009,0.0,0.04761905,0
0.040723983,0.022624435,0.04524887,0.06334842,0.049773756,0.095022626,0.022624435,0.04524887,0.08597285,0.04524887,0.036199097,0.049773756,0.06787331,0.040723983,0.027149322,0.054298643,0.054298643,0.07692308,0.013574661,0.0,0.06334842,0
0.053097345,0.013274336,0.07522124,0.057522126,0.061946902,0.092920355,0.044247787,0.048672568,0.092920355,0.061946902,0.03539823,0.048672568,0.048672568,0.017699115,0.044247787,0.03539823,0.053097345,0.053097345,0.0088495575,0.0,0.053097345,0
0.045045044,0.009009009,0.036036037,0.06306306,0.04954955,0.1036036,0.04054054,0.058558557,0.058558557,0.04954955,0.045045044,0.072072074,0.04054054,0.018018018,0.036036037,0.054054055,0.09009009,0.04954955,0.0045045046,0.0,0.076576576,0
0.04954955,0.009009009,0.03153153,0.06306306,0.04954955,0.1036036,0.04054054,0.058558557,0.06306306,0.04954955,0.04054054,0.067567565,0.045045044,0.018018018,0.04054054,0.04954955,0.08558559,0.054054055,0.0045045046,0.0,0.076576576,0
0.042016808,0.016806724,0.033613447,0.071428575,0.05462185,0.10084034,0.067226894,0.042016808,0.0882353,0.067226894,0.042016808,0.04621849,0.042016808,0.033613447,0.025210084,0.05462185,0.075630255,0.04621849,0.008403362,0.0,0.042016808,0
0.05172414,0.012931035,0.073275864,0.060344826,0.05172414,0.09051724,0.073275864,0.047413792,0.08189655,0.06465517,0.03448276,0.047413792,0.047413792,0.01724138,0.04310345,0.038793102,0.05172414,0.056034483,0.00862069,0.0,0.047413792,0
0.046692606,0.015564202,0.08560311,0.06225681,0.042801555,0.09727626,0.05836576,0.042801555,0.07782101,0.054474708,0.042801555,0.046692606,0.050583657,0.027237354,0.038910504,0.046692606,0.035019454,0.06614786,0.007782101,0.0,0.054474708,0
0.033333335,0.020833334,0.041666668,0.058333334,0.054166667,0.09583333,0.045833334,0.0375,0.079166666,0.041666668,0.0375,0.041666668,0.06666667,0.0375,0.033333335,0.07083333,0.07083333,0.07083333,0.0125,0.0,0.05,0
0.033333335,0.020833334,0.041666668,0.058333334,0.054166667,0.09583333,0.05,0.0375,0.079166666,0.041666668,0.0375,0.041666668,0.06666667,0.0375,0.033333335,0.06666667,0.07083333,0.07083333,0.0125,0.0,0.05,0
0.05479452,0.00456621,0.05022831,0.04109589,0.07305936,0.0913242,0.02739726,0.03652968,0.06392694,0.05936073,0.0456621,0.05022831,0.05479452,0.0456621,0.02739726,0.06392694,0.09589041,0.0456621,0.01826484,0.0,0.05022831,0
0.035555556,0.0,0.053333335,0.08444444,0.057777777,0.09777778,0.04,0.04,0.09777778,0.062222224,0.026666667,0.022222223,0.062222224,0.035555556,0.026666667,0.04888889,0.057777777,0.08,0.013333334,0.0,0.057777777,0
0.017777778,0.0,0.053333335,0.08444444,0.057777777,0.10222222,0.044444446,0.04,0.09777778,0.062222224,0.026666667,0.022222223,0.062222224,0.035555556,0.026666667,0.053333335,0.053333335,0.08888889,0.013333334,0.0,0.057777777,0
0.056277055,0.030303031,0.038961038,0.08225108,0.04761905,0.10822511,0.038961038,0.043290045,0.077922076,0.077922076,0.030303031,0.021645023,0.056277055,0.025974026,0.034632035,0.051948052,0.07359307,0.04761905,0.008658009,0.0,0.04761905,0
0.05676856,0.02183406,0.05676856,0.03930131,0.074235804,0.104803495,0.03930131,0.026200874,0.069869,0.03930131,0.052401748,0.03930131,0.052401748,0.02183406,0.02183406,0.06113537,0.10043668,0.069869,0.008733625,0.0,0.04366812,0
0.060606062,0.034632035,0.064935066,0.060606062,0.051948052,0.08225108,0.030303031,0.051948052,0.08658009,0.056277055,0.043290045,0.034632035,0.056277055,0.030303031,0.034632035,0.051948052,0.043290045,0.064935066,0.017316017,0.0,0.043290045,0
0.051948052,0.034632035,0.051948052,0.060606062,0.056277055,0.08658009,0.034632035,0.064935066,0.0952381,0.056277055,0.038961038,0.038961038,0.051948052,0.030303031,0.025974026,0.056277055,0.043290045,0.060606062,0.017316017,0.0,0.043290045,0
0.05357143,0.017857144,0.071428575,0.071428575,0.04910714,0.08928572,0.04017857,0.04910714,0.08928572,0.058035713,0.03125,0.04910714,0.05357143,0.02232143,0.035714287,0.04464286,0.035714287,0.071428575,0.008928572,0.0,0.058035713,0
0.05,0.011538462,0.08076923,0.057692308,0.042307694,0.103846155,0.06538462,0.046153847,0.08076923,0.053846154,0.042307694,0.03846154,0.05,0.026923077,0.03846154,0.053846154,0.034615386,0.06153846,0.0076923077,0.0,0.053846154,0
0.05357143,0.013392857,0.071428575,0.06696428,0.04910714,0.09375,0.04464286,0.05357143,0.08928572,0.058035713,0.03125,0.04464286,0.05357143,0.02232143,0.035714287,0.04910714,0.035714287,0.071428575,0.008928572,0.0,0.05357143,0
0.04910714,0.013392857,0.071428575,0.06696428,0.04910714,0.09375,0.04464286,0.05357143,0.08928572,0.058035713,0.03125,0.04464286,0.05357143,0.02232143,0.035714287,0.04910714,0.04017857,0.071428575,0.008928572,0.0,0.05357143,0
0.026666667,0.0044444446,0.053333335,0.08444444,0.057777777,0.09777778,0.035555556,0.044444446,0.10222222,0.062222224,0.031111112,0.026666667,0.053333335,0.031111112,0.04,0.04888889,0.04888889,0.08,0.013333334,0.0,0.057777777,0
0.053097345,0.013274336,0.07522124,0.061946902,0.061946902,0.092920355,0.048672568,0.048672568,0.084070794,0.061946902,0.03539823,0.048672568,0.048672568,0.017699115,0.044247787,0.03539823,0.053097345,0.057522126,0.0088495575,0.0,0.048672568,0
